bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
real power,928,2600,7,0.016666666666666666,0.04,9.108158856630324,-5.175638652636707,8.00357395416593,8.05034536369496,3.482080498472054,9.09679034258726,-3.4912577715948463,0.002444193839675415,0.006812031053820378
good design,1469,355,7,0.0625,0.020408163265306117,17.952244751155373,-4.229211207173827,18.421467191103524,18.65817794685219,5.692063506567117,11.306773350682327,-2.6082256471882586,0.01895575571455561,0.004650384900626071
direct result,641,1529,7,0.1,0.03333333333333333,14.24652785807848,-4.478047296804643,13.261581762312211,13.370385224274203,4.781804163535896,10.396514007651104,-4.199795890082905,0.004390892251478839,0.010405642194133952
fundamental changes,510,1059,7,0.03448275862068965,0.05263157894736842,17.75584204494953,-4.013735696021973,18.126813317567702,18.3172492017732,5.641517090664247,11.256226934779457,-2.995935964056237,0.006434206954752621,0.013264772178489164
academic skills,633,980,7,0.022222222222222227,0.04,16.938082329928875,-4.05328869155732,16.879905387066373,17.039958323425207,5.441657773084531,11.056367617199738,-2.420664381059647,0.006927875572886469,0.010683120783924064
other government,8884,3518,7,0.016393442622950817,0.004545454545454545,0.07270511239767075,-6.9852029980719195,-0.39866172764253616,-0.3941779131222745,-0.21317604350349856,5.401533800611709,-3.8613334016755214,-0.0003154884003544832,-0.00012525526733682594
international commerce,2077,47,7,0.3333333333333333,0.016129032258064516,27.67660178244114,-4.447336293605282,40.780515861049686,43.82147264564265,8.109483048993155,13.724192893108366,-2.371260453762343,0.12909065490642832,0.003346722369146797
different perspective,2783,455,7,0.05882352941176471,0.0125,12.746299102902412,-5.0524016979598185,11.521679143644176,11.63829778798682,4.412209473097776,10.026919317212984,-2.944521903636117,0.01442946801426471,0.002390839840588178
national forest,1907,187,7,0.125,0.01492537313432836,20.176331445574764,-4.426949307522007,22.23413882493964,22.705593818562,6.240373813315049,11.855083657430255,-2.6084407632735767,0.03558759211748008,0.003608712576947993
major challenge,1751,300,7,0.125,0.017241379310344827,17.900396578013893,-4.3972162221916005,18.32543967580976,18.588623152339185,5.681575342586004,11.296285186701212,-3.1400199566051716,0.02234688570287682,0.0039039125612447775
primary factors,30,1034,7,0.022727272727272728,0.5,34.393775835633285,-3.4594316186372978,69.89850760408041,77.89999096400591,9.763446335591988,15.378156179707196,-1.9732303241416969,0.006716514514699665,0.1889207969211707
political economies,5244,130,7,0.125,0.005917159763313609,16.268603108823303,-5.7808242913470975,15.764788496675878,16.228467890199813,5.305537618265234,10.92024746238044,-2.331213740625637,0.049735207044430206,0.0012993277849289821
sexual practice,1314,1104,7,0.03125,0.0196078431372549,11.980078160762787,-4.633217669328378,10.722537857678967,10.792391132491904,4.216083384414944,9.830793228530151,-2.8981445922469176,0.005959583824507527,0.0050124591463520645
existing institutions,328,832,7,0.027027027027027032,0.1,21.81779383122921,-3.582506848994844,25.642500079326762,26.029674952532822,6.626365678756268,12.241075522871473,-2.711522745456456,0.008258112215017687,0.02067955132818173
local police,1184,155,7,0.125,0.02631578947368421,24.146747589111328,-3.787236279861329,31.051491976332738,31.854068357006973,7.198779630612255,12.813489474727461,-2.5112309328463494,0.0429025611919775,0.005837171872758793
external affairs,507,249,7,0.08333333333333333,0.05263157894736842,26.43524614721537,-2.974004791467056,37.686749594069155,38.48464070773989,7.7385135324440215,13.353223376559226,-2.424797972990824,0.027212131531566496,0.0135540316900625
final judgment,149,260,7,0.06666666666666668,0.3333333333333333,33.502873986959465,-2.109804009004742,67.20872013977227,69.69544966986166,9.442821068024823,15.057530912140033,-2.8661451490800407,0.026178544096409108,0.04480429389303068
technological change,63,1213,7,0.029411764705882356,0.25,29.25911265611649,-3.7184455061954087,46.86064316556126,49.54688724213101,8.462713642895016,14.077423487010222,-2.4395114514889045,0.005721348075069643,0.09968515986896627
national elections,1907,316,7,0.06666666666666668,0.01492537313432836,17.087543964385983,-4.5126396969439115,17.071366047361618,17.304848895370835,5.483487525025583,11.098197369140792,-2.504465700583528,0.021176944516062945,0.0035752238195687967
sufficient number,297,3979,7,0.027777777777777776,0.14285714285714285,13.12492174655199,-5.4520520882716985,11.918952319333448,12.076898872537734,4.5118480970209385,10.126557941136149,-4.5612685636075785,0.0016790403661887372,0.021994287642779917
complex society,300,1542,7,0.02,0.1111111111111111,18.657432280480858,-4.243271151012364,19.57003160379948,19.848272881168274,5.864951661104528,11.479661505219733,-3.0435501479044835,0.004441159608956575,0.022401103402803785
legal systems,402,741,7,0.024390243902439025,0.07142857142857142,21.299438431859016,-3.561463304992281,24.555360835733246,24.891309170907093,6.49997597803068,12.114685822145887,-2.3600030194849153,0.009253925719557856,0.01692256065647512
fundamental problems,510,1907,7,0.014285714285714284,0.05263157894736842,14.285956867039205,-4.632624333913522,13.303289183225365,13.42491857978368,4.7929148363438285,10.407624680459037,-2.7029428119923646,0.003524865105124817,0.013044769728200126
physical properties,1635,129,7,0.2,0.027027027027027032,23.285146042704586,-4.181329764714563,28.830144004391023,29.684876113183307,6.998055225706742,12.612765069821949,-3.1470343645040746,0.051046262400806106,0.004229601778763463
critical path,834,179,7,0.14285714285714285,0.038461538461538464,25.40472470223904,-3.389510622202987,34.532930970376555,35.3615149436475,7.4966380508065225,13.11134789492173,-2.81779222301208,0.0374179184934642,0.008276951689677936
cultural factors,1119,1034,7,0.022727272727272728,0.02631578947368421,13.284716948866846,-4.4667735939784645,12.137129602622569,12.22332538022212,4.5423426102241145,10.157052454339322,-2.647784671625026,0.006433854500310652,0.005948304001963747
ethical problem,70,1869,7,0.027027027027027032,0.5,26.04001733660698,-4.316766389771583,35.951754971048096,37.78733643630693,7.687023530825318,13.301733374940527,-3.5857686581901254,0.00371316904665339,0.09042406532781927
military history,1252,1805,7,0.022222222222222227,0.0196078431372549,9.474089682102203,-4.969782952860666,8.32580871583311,8.371535082381065,3.5765554328082905,9.191265276923495,-3.000505001821753,0.0035381751739512095,0.005091543555203454
other dimensions,8884,252,7,0.09090909090909093,0.004545454545454545,9.469415090978147,-6.544846183943559,8.279714864909403,8.42842641128216,3.5900838004685456,9.204793644583754,-2.9380931552643825,0.024725723023835664,0.000721888851705006
new sense,4878,1850,7,0.025,0.005649717514124294,2.595409981906414,-6.1042510678690025,3.026483429583249,3.042837626319792,1.578973803315585,7.1936836474307935,-3.258582012049844,0.0025046150453708785,0.0009528607904547873
presidential election,191,112,7,0.16666666666666666,0.09090909090909093,37.03519196808338,-1.6936291860241988,89.41888145784384,93.85319088635643,10.29957365142209,15.9142834955373,-1.889297259204672,0.058773941265979714,0.03532445689153675
various sports,1132,157,7,0.09090909090909093,0.03571428571428571,24.34143851697445,-3.7329115244529274,31.565434988154173,32.37609898476802,7.245078409791932,12.859788253907142,-2.4660669830272357,0.0423891044703212,0.006104980582444933
stellar spectra,49,29,7,0.5,0.5,52.71815740317106,0.09114788805819543,305.9407176981348,364.4149778403768,14.211666562272661,19.82637640638787,-1.9810014688665836,0.1944317224092304,0.12499247059312253
fundamental difference,510,972,7,0.05263157894736842,0.05263157894736842,18.26525789499283,-3.932184615772429,18.94731820535609,19.1517790910725,5.765191461050804,11.37990130516601,-3.3330682737353032,0.007017756044741832,0.013287348662553485
ascetic experience,19,1453,7,0.018518518518518517,0.5,34.76416234672069,-3.922508556423389,70.41091908959187,82.58086920401686,9.931610900439015,15.546320744554224,-1.651873117501877,0.004789587475458898,0.26885365940772016
opposite directions,128,94,7,0.14285714285714285,0.2,40.44384350627661,-1.2679332052466332,117.58928674484379,125.18553856490496,11.129768549837804,16.74447839395301,-1.9481566865895807,0.06927369830312044,0.05182744660004937
natural environment,891,874,9,0.03125,0.037037037037037035,21.95167805999517,-3.4602409847403703,19.359109522068728,19.56571841910064,5.47615638987763,11.816006392762256,-2.4094028796498503,0.0099612427081424,0.00977312902832253
predictive power,47,2600,7,0.016666666666666666,0.3333333333333333,26.318689540028572,-4.763042950907011,36.42285427343953,39.107601146074735,7.785472641921988,13.400182486037195,-2.628637176718795,0.002672875859638585,0.12895502966740724
occupational programs,61,1784,9,0.014084507042253518,0.25,36.69405473023653,-3.523561956057013,49.675813503648186,53.36220621756465,8.31529024341696,14.655140246301587,-1.5540637844796212,0.005003682770612597,0.12810845119088402
economic circumstances,2895,335,8,0.05,0.010638297872340424,17.210679836571213,-4.664447284547972,15.225443894812921,15.44593397427557,4.989637561236106,10.989637561236103,-2.0869607826484957,0.02257253153737152,0.0026687991717125998
natural features,891,305,7,0.09090909090909093,0.037037037037037035,21.839874610304832,-3.6260814880467485,25.68400555100239,26.089106018765932,6.632410347543273,12.247120191658475,-2.9271037671648945,0.022204614662726132,0.00771591730732682
secular purpose,66,1020,8,0.04166666666666666,0.5,35.20349770039321,-3.105908508571157,56.783348814601794,60.37136098457234,8.838254923240525,14.838254923240525,-3.08712855403718,0.007764965440415043,0.10784334881583564
critical attention,834,1136,7,0.022727272727272728,0.038461538461538464,14.44808541983366,-4.339486466271668,13.512220337758224,13.617113628372564,4.830706708566097,10.445416552681305,-2.827395531589473,0.0059077443620048214,0.008028564200287289
clinical psychology,129,378,8,0.05555555555555555,0.14285714285714285,37.58841083198786,-2.030667136246941,68.15646037849939,70.98462119795056,9.30353279981351,15.303532799813512,-1.79954160967011,0.020691896591736397,0.058296027551895724
social distance,5779,238,8,0.125,0.008695652173913044,14.846118576824665,-5.558659867026508,12.550727294959175,12.798865290026177,4.4855805615742925,10.485580561574293,-3.1509998565864947,0.0310221328077645,0.0013206191370130536
financial success,483,928,8,0.04166666666666666,0.05555555555555555,22.460961066186428,-3.478769619475764,22.81402168157331,23.108339104468087,6.103142105494492,12.103142105494491,-2.7857397148349907,0.008421619757389389,0.016052394227632952
semantic basis,94,1273,7,0.0625,0.25,26.648079335689545,-3.8167877601428426,38.02435418746615,39.53101062651356,7.815751845936446,13.430461690051654,-3.641722999357112,0.0054443447481975155,0.06897652241173483
nonlinear processing,12,204,7,0.1,1.0,48.90055361390114,-1.2307802068291671,216.93639021399215,277.6253069341294,13.426969558822789,19.041679402938,-1.6086212525275445,0.03317223981984628,0.3683680895551512
social dimension,5779,217,7,0.125,0.008695652173913044,12.756076283752918,-5.93843943148334,11.48697787078341,11.705391334349391,4.42620201449536,10.040911858610569,-3.325689321704525,0.029751807604512463,0.00115347881488118
racial equality,224,216,9,0.2,0.08333333333333333,43.27113871276378,-1.499353785212319,77.02522109292548,80.18671249005048,9.484685056679078,15.824535059563704,-2.2981307426446653,0.039941844767067525,0.03857053106525909
prosthetic side,58,545,7,0.05555555555555555,0.3333333333333333,34.56786201149225,-2.6544168350342097,72.42865983185978,77.1730664434226,9.736263986723582,15.350973830838788,-2.4804244605347625,0.012666100719918008,0.10755082572450897
corporate interests,220,892,7,0.03125,0.1,23.775853119790554,-3.5222812679650213,30.180223610426303,30.78292992603701,7.102097788070477,12.716807632185686,-2.5269523850279723,0.007729312560017049,0.030605462115592674
social isolation,5779,96,9,0.16666666666666666,0.008695652173913044,24.269886068999767,-5.1849365479669824,22.259674880413666,23.351298343791324,5.965360825603392,12.305210828488017,-2.2951933755218703,0.08421609331879817,0.0015300167582378865
musical progress,194,347,8,0.0625,0.125,35.415127329528325,-2.121533517340032,58.493173870364345,60.37856389883165,8.83829778469245,14.838297784692447,-2.1062695917308982,0.022484844289650276,0.039513874586060434
blue marlin,99,16,9,0.5,0.25,68.08651987463236,0.2845675673834352,339.8942198699752,443.7789876182154,14.41757086082054,20.757420863705164,-0.8938178760220965,0.3599742966298728,0.08332917916379337
brief period,139,1451,9,0.02631578947368421,0.2,32.189718805253506,-3.3112016882943034,37.76039412914103,39.09391391314329,7.425154604109897,13.765004606994527,-2.5730089591819545,0.006128295366248326,0.060434219869808424
academic success,633,928,9,0.04166666666666666,0.04,24.098758950829506,-3.2849454529756117,22.37789835604456,22.65387253937245,5.8828847963442366,12.222734799228858,-2.4921233450417914,0.009440799723449984,0.013777806794014741
ideal types,99,976,7,0.037037037037037035,0.3333333333333333,27.948922865092754,-3.4740783946016984,42.39392378315593,44.03149335257664,8.124263443872946,13.738973287988156,-3.1923129837646167,0.007095354615630651,0.06578439465245553
good will,1469,309,9,0.09090909090909093,0.020408163265306117,26.04057800769806,-3.4707216318565224,25.414400137782874,25.876747249545232,6.254845772439497,12.594695775324118,-2.3415137274901867,0.027920625932422803,0.006009088581666304
foreign ministers,1599,16,9,1.0,0.02564102564102564,46.667164392769344,-3.3334590726770705,87.99186354052642,110.36817959229471,10.40397325741982,16.743823260304445,-2.0917116342716504,0.3595850132424636,0.005592860755833168
new constellations,4878,31,7,0.5,0.005649717514124294,24.825503699481487,-5.650612180119661,31.665794954653983,35.151508503383845,7.478087048332384,13.092796892447591,-2.1653605720166107,0.18294562062879632,0.0014249093626625498
commercial stations,410,63,8,0.2,0.06666666666666668,41.79174222797155,-1.9336906549522337,91.048153822952,97.61130102389276,10.220242456452477,16.220242456452475,-1.6829206891939041,0.1125696166319679,0.0191223991378981
